OrderNumber,OrderItem,YEAR,MONTH,Date,Customer,CustDescr,City,SalesOrg,Country,Product,ProdDescr,ProdCat,CatDescr,Division,SalesQuantity,UnitOfMeasure,Currency,Revenue,Discount,Revenue USD,Discount USD,Costs in USD
108157,20,2012,8,8/22/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,EUR,9537.2,286.12,11894.74,356.85,6969.96
108157,30,2012,8,8/22/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,EUR,11220.21,336.6,13993.78,419.81,6505.32
108158,10,2012,8,8/22/2012,20000,Neckarrad,Heidelberg,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,2,ST,EUR,4488.08,134.65,5597.51,167.93,2787.98
108159,10,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,1,ST,EUR,2992.06,89.76,3731.68,111.95,1742.49
108159,20,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,KPAD1000,Knee Pads,ACC,Accessoire,AS,9,ST,EUR,631.15,18.93,787.17,23.61,392.04
108159,30,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,9,ST,EUR,26928.54,807.85,33585.11,1007.55,15682.41
108159,40,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,9,ST,EUR,14305.8,429.17,17842.11,535.26,9932.22
108159,50,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,2,ST,EUR,93.5,2.81,116.61,3.5,58.08
108159,60,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,6,ST,EUR,14025.26,420.76,17492.22,524.77,8712.48
108159,70,2012,8,8/22/2012,22000,Rädlelland,Stuttgart,DS00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,2,ST,EUR,5984.12,179.52,7463.36,223.9,3484.98
108160,10,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,2,ST,EUR,3179.07,95.37,3964.92,118.94,2207.16
108160,20,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,2,ST,EUR,33.67,1.01,41.99,1.26,20.9
108160,30,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,4,ST,EUR,5984.12,179.52,7463.36,223.9,4181.96
108160,40,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,7012.63,210.38,8746.11,262.38,4356.24
108160,50,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,3,ST,EUR,50.5,1.52,62.98,1.9,31.35
108160,60,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,EUR,15708.28,471.25,19591.27,587.74,9757.93
108160,70,2012,8,8/22/2012,23000,Red Light Bikes,Hamburg,DN00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,2,ST,EUR,93.5,2.81,116.61,3.5,58.08
108161,10,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,3,ST,EUR,50.5,1.52,63.54,1.91,31.35
108161,20,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,KPAD1000,Knee Pads,ACC,Accessoire,AS,8,ST,EUR,561,16.83,705.84,21.18,348.48
108161,30,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,DXTR3000,Deluxe Touring Bike-Red,TOU,Touring Bike,BI,3,ST,EUR,8415.16,252.46,10587.77,317.64,4878.99
108161,40,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,9,ST,EUR,37868.2,1136.05,47644.94,1429.35,28228.32
108161,50,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,BOTL1000,Water Bottle,ACC,Accessoire,AS,7,ST,EUR,130.94,3.93,164.75,4.94,81.34
108161,60,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,9,ST,EUR,35343.69,1060.31,44468.66,1334.06,24569.1
108161,70,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,EUR,157.08,4.72,197.63,5.94,97.56
108161,80,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,52.36,1.57,65.88,1.98,32.52
108161,90,2012,8,8/23/2012,13000,Airport Bikes,Frankfurt,DS00,DE,BOTL1000,Water Bottle,ACC,Accessoire,AS,8,ST,EUR,149.64,4.49,188.27,5.65,92.96
108162,10,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,1,ST,EUR,3740.07,112.2,4705.67,141.17,2555.65
108162,20,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,EUR,26.18,0.78,32.94,0.98,16.26
108162,30,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,3,ST,EUR,6732.12,201.96,8470.21,254.1,4181.97
108162,40,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,9,ST,EUR,20196.36,605.89,25410.62,762.32,12545.91
108162,50,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,5,ST,EUR,18700.35,561.01,23528.37,705.85,12778.25
108162,60,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,1,ST,EUR,2992.06,89.76,3764.54,112.93,1742.49
108162,70,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,4,ST,EUR,104.72,3.14,131.76,3.95,65.04
108162,80,2012,8,8/23/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,11,ST,EUR,30855.57,925.67,38821.8,1164.66,17889.63
108163,10,2012,8,8/23/2012,17000,Cruiser Bikes,Hannover,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,4,ST,EUR,8976.16,269.28,11293.61,338.8,5575.96
108164,10,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,3,ST,EUR,89.77,0,112.95,0,55.77
108164,20,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1589.53,0,1999.91,0,1103.58
108164,30,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,1,ST,EUR,3740.07,0,4705.67,0,2555.65
108164,40,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,2,ST,EUR,7480.14,0,9411.35,0,5111.3
108164,50,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,9,ST,EUR,20196.36,0,25410.62,0,12545.91
108164,60,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7947.67,0,9999.58,0,5517.9
108164,70,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,10,ST,EUR,28050.52,0,35292.55,0,16263.3
108164,80,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,EUR,52.36,0,65.88,0,32.52
108164,90,2012,8,8/23/2012,19000,Fahrpott,Bochum,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,6,ST,EUR,224.4,0,282.34,0,139.38
108165,10,2012,8,8/23/2012,20000,Neckarrad,Heidelberg,DS00,DE,DXTR3000,Deluxe Touring Bike-Red,TOU,Touring Bike,BI,1,ST,EUR,2805.05,84.16,3529.25,105.89,1626.33
108165,20,2012,8,8/23/2012,20000,Neckarrad,Heidelberg,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,9,ST,EUR,20196.36,605.89,25410.62,762.32,12545.91
108166,10,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,6,ST,EUR,25245.5,1262.27,31639.93,1581.99,18818.88
108166,20,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,DXTR1000,Deluxe Touring Bike-Black,TOU,Touring Bike,BI,13,ST,EUR,36465.68,1823.29,45702.07,2285.11,21142.29
108167,10,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,EUR,183.3,9.16,229.73,11.48,113.82
108167,20,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,11,ST,EUR,32912.63,1645.64,41249.07,2062.46,19167.39
108167,30,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,1,ST,EUR,2805.05,140.25,3515.54,175.77,1626.33
108167,40,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,1,ST,EUR,46.75,2.33,58.59,2.92,29.04
108168,10,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,6,ST,EUR,13464.28,673.22,16874.65,843.74,8363.94
108168,20,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,BOTL1000,Water Bottle,ACC,Accessoire,AS,7,ST,EUR,130.87,6.54,164.02,8.2,81.34
108168,30,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,11,ST,EUR,329.17,16.46,412.55,20.63,204.49
108168,40,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,EUR,14305.74,715.29,17929.24,896.47,10454.94
108168,50,2012,8,8/24/2012,15000,Bavaria Bikes,München,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,7,ST,EUR,11126.68,556.33,13944.96,697.24,7725.06
108169,10,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,3,ST,EUR,8415.16,252.46,10546.63,316.41,4878.99
108169,20,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,1,ST,EUR,2992.06,89.76,3749.92,112.5,1742.49
108169,30,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,2,ST,EUR,4675.1,140.25,5859.26,175.77,2904.16
108169,40,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,2,ST,EUR,3179.05,95.37,3984.27,119.53,2323.32
108169,50,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,10,ST,EUR,37400.69,1122.02,46873.91,1406.22,25556.5
108169,60,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,4,ST,EUR,6358.11,190.75,7968.55,239.07,4646.64
108169,70,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,BOTL1000,Water Bottle,ACC,Accessoire,AS,9,ST,EUR,168.27,5.05,210.89,6.33,104.58
108170,10,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,1,ST,EUR,1589.53,47.68,1992.14,59.76,1161.66
108170,20,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,8,ST,EUR,12716.21,381.49,15937.1,478.12,8828.64
108170,30,2012,8,8/24/2012,16000,Capital Bikes,Berlin,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,9,ST,EUR,420.71,12.62,527.27,15.82,261.36
108171,10,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,11,ST,EUR,32912.63,0,41249.07,0,19167.39
108171,20,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,7,ST,EUR,26180.49,0,32811.74,0,17889.55
108171,30,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,4,ST,EUR,9350.19,0,11718.5,0,5808.32
108172,10,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,6,ST,EUR,100.99,0,126.57,0,62.7
108172,20,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,9,ST,EUR,420.71,0,527.27,0,261.36
108173,10,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,EPAD1000,Elbow Pads,ACC,Accessoire,AS,9,ST,EUR,631.17,0,791.04,0,392.04
108173,20,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,9,ST,EUR,33660.62,0,42186.51,0,23000.85
108173,30,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,7,ST,EUR,20944.4,0,26249.4,0,12197.43
108173,40,2012,8,8/24/2012,18000,Drahtesel,Leipzig,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,6,ST,EUR,9537.16,0,11952.83,0,6621.48
108174,10,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,4,ST,EUR,104.74,3.14,131.27,3.94,65.04
108174,20,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,6,ST,EUR,224.42,6.73,281.26,8.43,139.38
108174,30,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,6,ST,EUR,16830.31,504.91,21093.26,632.8,9757.98
108174,40,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1589.53,47.68,1992.14,59.76,1103.58
108174,50,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,5,ST,EUR,130.93,3.93,164.09,4.93,81.3
108174,60,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,EUR,26.19,0.79,32.82,0.99,16.26
108174,70,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,EPAD1000,Elbow Pads,ACC,Accessoire,AS,7,ST,EUR,490.91,14.72,615.25,18.45,304.92
108174,80,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7947.63,238.43,9960.68,298.82,5517.9
108175,10,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,3,ST,EUR,8976.17,269.28,11249.74,337.49,5227.47
108175,20,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,7,ST,EUR,20944.4,628.33,26249.4,787.48,12197.43
108175,30,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,8,ST,EUR,23936.46,718.1,29999.32,899.99,13939.92
108175,40,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,EUR,9537.16,286.11,11952.83,358.58,6969.96
108175,50,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,9,ST,EUR,33660.62,1009.82,42186.51,1265.6,23000.85
108175,60,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,3,ST,EUR,8415.16,252.46,10546.63,316.41,4878.99
108175,70,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,4,ST,EUR,119.7,3.59,150.02,4.5,74.36
108175,80,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,6,ST,EUR,9537.16,286.11,11952.83,358.58,6621.48
108175,90,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,3,ST,EUR,4768.58,143.06,5976.41,179.3,3310.74
108176,10,2012,8,8/24/2012,23000,Red Light Bikes,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,1,ST,EUR,2805.05,84.15,3515.54,105.46,1626.33
108177,10,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,3,ST,EUR,8976.17,269.28,11249.74,337.49,5227.47
108177,20,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,RKIT1000,Repair Kit,ACC,Accessoire,AS,1,ST,EUR,29.92,0.89,37.5,1.12,18.59
108177,30,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,2,ST,EUR,5984.12,179.53,7499.84,225,3484.98
108177,40,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXTR3000,Deluxe Touring Bike-Red,TOU,Touring Bike,BI,2,ST,EUR,5610.1,168.3,7031.08,210.93,3252.66
108177,50,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,7,ST,EUR,117.82,3.54,147.66,4.44,73.15
108177,60,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,9,ST,EUR,26928.52,807.85,33749.24,1012.47,15682.41
108177,70,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,5,ST,EUR,14025.26,420.76,17577.72,527.33,8131.65
108177,80,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,2,ST,EUR,3179.05,95.37,3984.27,119.53,2323.32
108177,90,2012,8,8/25/2012,14000,Alster Cycling,Hamburg,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,EUR,7947.63,238.43,9960.68,298.82,5517.9
108178,10,2012,8,8/25/2012,15000,Bavaria Bikes,München,DS00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,1,ST,EUR,1589.53,79.47,1992.14,99.6,1103.58
108179,10,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,8,ST,EUR,29920.55,0,37499.12,0,23233.2
108179,20,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,9,ST,EUR,420.71,0,527.27,0,261.36
108179,30,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,11,ST,EUR,41140.76,0,51561.3,0,28112.15
108179,40,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,KPAD1000,Knee Pads,ACC,Accessoire,AS,7,ST,EUR,490.91,0,615.25,0,304.92
108179,50,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,PRTR3000,Professional Touring Bike-Red,TOU,Touring Bike,BI,1,ST,EUR,2992.06,0,3749.92,0,1742.49
108179,60,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,7,ST,EUR,117.82,0,147.66,0,73.15
108179,70,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,RHMT1000,Road Helmet,ACC,Accessoire,AS,8,ST,EUR,373.97,0,468.69,0,232.32
108179,80,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,7,ST,EUR,11126.68,0,13944.96,0,8131.62
108179,90,2012,8,8/25/2012,18000,Drahtesel,Leipzig,DN00,DE,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,EUR,15708.32,0,19687.08,0,9757.93
108180,10,2012,8,8/26/2012,15000,Bavaria Bikes,München,DS00,DE,FAID1000,First Aid Kit,ACC,Accessoire,AS,3,ST,EUR,112.21,5.61,140.63,7.03,69.69
108180,20,2012,8,8/26/2012,15000,Bavaria Bikes,München,DS00,DE,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,10,ST,EUR,37400.69,1870.03,46873.91,2343.69,29041.5
108180,30,2012,8,8/26/2012,15000,Bavaria Bikes,München,DS00,DE,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,8,ST,EUR,22440.42,1122.02,28124.35,1406.22,13010.64
108180,40,2012,8,8/26/2012,15000,Bavaria Bikes,München,DS00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,8,ST,EUR,29920.55,1496.02,37499.12,1874.95,20445.2
108181,10,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,5,ST,EUR,7947.63,238.43,9960.68,298.82,5808.3
108181,20,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,7,ST,EUR,20944.4,628.33,26249.4,787.48,12197.43
108181,30,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,9,ST,EUR,13464.21,403.93,16874.56,506.24,9409.41
108182,10,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,6,ST,EUR,22440.42,673.22,28124.35,843.74,15333.9
108182,20,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,3,ST,EUR,78.56,2.35,98.46,2.95,48.78
108182,30,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,8,ST,EUR,12716.21,381.49,15937.1,478.12,8828.64
108182,40,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,KPAD1000,Knee Pads,ACC,Accessoire,AS,4,ST,EUR,280.52,8.42,351.57,10.55,174.24
108182,50,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,EUR,183.3,5.5,229.73,6.89,113.82
108182,60,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,1,ST,EUR,1496.02,44.88,1874.95,56.25,1045.49
108182,70,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,2,ST,EUR,2992.05,89.76,3749.91,112.5,2090.98
108182,80,2012,8,8/26/2012,17000,Cruiser Bikes,Hannover,DN00,DE,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,3,ST,EUR,50.5,1.51,63.29,1.89,31.35
108183,10,2012,8,8/26/2012,19000,Fahrpott,Bochum,DN00,DE,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,8,ST,EUR,12716.21,0,15937.1,0,9293.28
108183,20,2012,8,8/26/2012,19000,Fahrpott,Bochum,DN00,DE,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,3,ST,EUR,4768.58,0,5976.41,0,3310.74
108183,30,2012,8,8/26/2012,19000,Fahrpott,Bochum,DN00,DE,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,5,ST,EUR,7480.12,0,9374.76,0,5227.45
108183,40,2012,8,8/26/2012,19000,Fahrpott,Bochum,DN00,DE,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,9,ST,EUR,420.71,0,527.27,0,261.36
